3d2e619c-8961-4df1-9427-c255ee5a1b60,649b3ef6-60f3-4956-b0dc-b3a8b73ca1d2,pt,Áudio Coro
580bca1f-bed9-4591-adaa-ed2f935c47cd,64be7569-0246-4334-96c4-cb3cfb3ae5b2,pt,Playback
522cdc0b-cec9-48ec-bd05-24fefbbb0914,68915148-9029-4c2b-bb35-c89338240f0a,pt,Saxofone Tenor
2b7ab4a2-d22a-487b-9d50-48e692a3a510,69b7a7c4-27e6-42a4-855c-1f0c9fd21940,pt,MIDI Feminino
3cb4a08f-451b-4f7c-b169-e54d7d8077df,6b0c073a-f6f7-414c-9859-7c2d4a0a94c6,pt,Voz Tenor I
4646459e-8e6e-4171-aef4-7ab066c0a880,6d35011f-b98b-436f-b4f7-92c3cff413c5,pt,Saxofone Alto
fbb7e70f-7a85-4021-8936-0fc79d8aadfa,6db799b5-20ea-4c9a-8d0d-18840c593ff4,pt,Voz Contralto II
4feede94-1566-41cf-a71f-65569e0591ff,6e373b8f-61cc-4046-8f3a-17254b5672f4,pt,Sinos Orquestrais
d5e74ed8-b569-4e61-a719-bf2d04364c50,71128210-90f0-447d-b201-aabd62a025bc,pt,Contrabaixo
d564449d-dd60-4080-bb2f-8df160071141,76dd9e81-3b5a-4cad-b9c1-a688bdd60fbc,pt,MIDI Tenor I
abf21e5a-b974-4cc9-95ba-71183e434ba3,7c589108-7ab9-45cb-bcaa-2bff7e109ba5,pt,Versão de Ensaio
52b83f38-6b4c-416a-b28e-20256adae0bf,8040b04a-d09b-46af-add6-32958c719369,pt,MIDI Soprano I
3bc23177-a853-4def-a366-ba7282b6e97f,8146609a-659e-4787-9e7e-64f19d21a132,pt,Bateria
f3b048bd-4cbd-4e28-8570-508c731d641f,82977793-e6e3-404c-bc22-cec6d4834151,pt,MIDI Baixo
b31573ea-7dd7-4f97-b2eb-d4814284a0e5,8320af91-584c-4108-9cb9-6f23087a3a60,pt,Slide
1afdb381-de9f-4d1d-ac7c-ca61a45552d0,835cdb0c-8920-4a69-a067-a31c5afb6560,pt,Coro e Piano
8a1a095a-5f83-4c1b-8493-a60a9dc72b65,83898d12-d4f5-458c-84f9-9fb9b3519166,pt,Flauta II
5f8896fe-7460-40d6-89a6-57697478bcfe,858d8a00-e4f3-4679-9e33-4026c87df8f4,pt,Violino II
d646e343-a97d-496d-a140-133f99c6174b,8601426e-d1e8-4cb6-889e-17a1c116cdf5,pt,Flautim
33ec693a-643c-43d5-9a5e-fa00ab9fb82b,8860ed67-6b33-4e08-9064-adb93a5f5c2a,pt,Áudio
be88ed9b-075e-41c2-a8d4-5438e24563cc,8c548fbb-7c9b-4563-aea9-5b7cfb9f9244,pt,Prato Suspenso
70705188-ecfe-48f4-b255-f856057e8a00,8cd30965-53c2-4317-bf24-52c8a430005b,pt,Violoncelo
95346885-7d06-4294-9898-0194f20efcf0,8ddc2fed-5298-4ead-bc71-e529921c00ac,pt,Voz Contralto
fafaf71e-325d-4934-93a7-2651a84e62b6,9125e159-3fd8-492d-952d-f8887e57d59f,pt,Voz Tenor
3967861e-d2db-41cd-a6e5-e9aa7d7dd345,93cf36a3-f52c-49e1-932d-c2976b4daaed,pt,Órgão
bc40691e-745b-4037-a3fb-f04c5de0183b,93ea287b-d712-4452-8ec6-84478ecb6c22,pt,Trombone
b3bc2160-5703-4a23-83e8-3096534ee606,9641ba0d-0ccd-4f51-8747-7e6c002e461e,pt,MIDI Geral
5943b7a0-a792-466c-ae0b-6ebd760acfd2,9854d697-97cc-4c27-9d66-996cf38ebf10,pt,Vibrafone
18f4ccb8-724e-4663-b563-dc3f2f1da382,9b0099ff-dc7a-48c2-a3be-6d02b5c2340c,pt,Tímpanos
ccec6783-6714-4ed0-b9cf-f057521992e5,9bc574f7-fc96-427d-84c4-b060ef1a20cf,pt,MIDI Primeira Voz
1b3764c4-3c49-45e4-822b-5f608f16e79c,9f1d193d-c36f-466d-87d5-e1f4508c6415,pt,Desconhecido
dccddab1-2451-402c-87b6-2014d20790fa,a185dd50-a5f4-46be-a364-d4d609cadcca,pt,Voz Contralto I
8a67173f-bc8b-4af7-b619-35949fcb2e7a,a19e9baa-596d-4d11-87a4-f0ccecdebca3,pt,Grade
5bd59b1c-a760-418f-9ed4-9eb50a221376,a3d013e7-790b-4e4e-a254-aefb14185b51,pt,Corneta
09f24762-b5d0-425a-a1f2-670f84baa43f,a3f9d722-b43c-4639-beb0-48a75757ab00,pt,Saxofone
d67f7515-69c8-4ff4-b72a-7299d609cf8b,a7d5270a-652c-4f88-afb4-3dccf5cb89e1,pt,MIDI
e5d34649-3c33-49a3-9441-94d06e71c2e9,a86c4571-e1e1-4375-a01f-28a9fcbdce01,pt,Harpa
e12937bd-f867-471d-87c0-046db07c1deb,ab76454d-6876-433b-932c-6b4bb88075ac,pt,MIDI Contralto
fa069a30-2eb2-4df0-b543-014347b00238,ac66b2d8-814c-42a0-8210-1b767ac609f7,pt,Cordas
d6d17ca5-490a-41b4-9bf6-ac74668fceeb,ad27aa1a-7da8-41da-a8bc-71676acdc63d,pt,Voz Barítono
1d91b41b-e4b6-4f9a-b684-4a95d526fb0e,b0013fd9-e996-4033-af58-e72d9c741cd0,pt,Flauta I
2878673a-c6c1-4e0c-948d-31846fcfb90f,b2d08b24-26b7-4bf6-970d-eb84e29833ea,pt,Trompete
b6b0ed80-082a-426d-a063-7f61da8a6d68,b30b17c4-3d57-459c-a50c-9561b98ecedb,pt,Violino
9f67be23-b088-4528-9ae5-834f2226d700,b324adec-924d-4a6b-9c2c-b3ef59eb1f6c,pt,Primeira Voz
32d49cd6-f825-4273-8c25-b055bdbec688,b33a159b-955e-4e93-bdce-3f9dfeb811b2,pt,MIDI Soprano
f89d5649-b76a-4249-a5f4-c354d0268d82,b6072a39-1930-464f-a4f7-5e65370df4c0,pt,Áudio Geral
e19e121d-5754-4134-8690-00f068fd5b25,b6a296c6-f1f5-4b4d-a5db-1a63021b9c3a,pt,Glockenspiel
e0ab64e8-f4d6-4f84-b5fc-91811f8d2694,bfcc4a22-e9ae-4cab-946c-f4c6199f1feb,pt,MIDI Grade
929cad52-b23b-4d35-86c3-f5a1377a1d03,c1187df7-8d86-4865-bef8-1911dd82cfba,pt,Caixa
1861ec69-f345-4c33-bfdc-a764a329a887,c2fb644f-697c-4d43-9d5f-22319fa0ce79,pt,Coro
9c6937a3-4ee4-40c9-8fc7-663cdfdd1134,c4ddecbd-ef4d-4e20-bece-4261201bccc8,pt,Voz Baixo
14d1acaa-97c4-43cc-bf5a-1a11f73adc2e,c518686d-3919-45bd-8aac-314d7f30d7cc,pt,MIDI Segunda Voz
6d4114f7-2db5-46ff-b58a-6ef4e736416d,cf15647d-eaab-47ec-b313-95deec1d04e8,pt,Voz Soprano I
4a47d782-d1f4-4f57-be84-b65d050ac672,d65e6267-372e-4377-80ed-8a02a6bed47f,pt,Fliscorne
0485b7c3-7e0a-4dbc-bd62-e5afec3d6c1a,da800c21-8078-4c3b-9fc5-ff66d53858d3,pt,MIDI Voz
e09011f1-d1b8-4e8c-a005-4574d531a056,e1a12c9e-ef1a-4ec9-9289-799479bc2e9b,pt,Experiência
2f73e1d9-c9c5-4f13-9ad7-975af404a79d,e1f16ebc-20af-4d12-b95f-80f3608df128,pt,Saxofone Soprano
9e84a37e-92e4-4874-859d-0751830a02c8,e2274af6-a19f-4186-93cd-e3810ce75e2c,pt,Cifra
12c234bd-8d97-467c-90d3-1467e8711342,e27f4585-f1ec-43fe-98ed-6fc4405447e0,pt,Áudio Solo
